id,type,source,family,state,instructions,criteria,label
gen-score-08-005,score,generated,要件への一致数,"{""注文要件"":{""色"":""青"",""形"":""三角"",""印字"":""あり""},""提案品"":{""色"":""白"",""形"":""三角"",""印字"":""あり""}}",提案品が満たす要件数はいくつの段階ですか。,"[""一致した要件が0項目"",""一致した要件が1項目"",""一致した要件が2項目"",""一致した要件が3項目""]",2
gen-choice-12-030,choice,generated,条件付き不足書類,"""書類確認の優先順は同意書→見積書。同意書だけは代理申請の場合に限って必要で、それ以外は常に必要です。今回は本人申請。提出済みは見積書、同意書です。""",必要な不足書類を先頭から一つだけ案内します。どれですか。必要書類に不足がなければ追加不要です。,"{""同意書"":""同意書"",""追加不要"":""必要書類はすべて提出済み"",""見積書"":""見積書""}",追加不要
gen-score-13-041,score,generated,取消しを反映した件数,"""水面の申込み記録: 森は未受付・取消なし、林は未受付・取消なし、山田は受付済み・取消済み、石田は受付済み・取消済み。取消済みの申込みは有効件数から除きます。4件以上は最終段階4にまとめます。""",現在有効な申込みだけを数えて評価してください。,"[""有効申込みが0件"",""有効申込みが1件"",""有効申込みが2件"",""有効申込みが3件"",""有効申込みが4件以上""]",0
gen-choice-10-037,choice,generated,不在時の代理,"""担当者: 朝露は高橋、木漏れ日は山田、山道は石田、夕凪は木村、星空は上田、白波は遠藤。代理者: 高橋の代理は山田、山田の代理は石田、石田の代理は木村、木村の代理は上田、上田の代理は遠藤、遠藤の代理は高橋。本日の不在者は上田、遠藤、木村、石田。問い合わせ先の案件は夕凪です。代理への振替は一回だけ行い、その先の不在は判定しません。""",本日の規則に従う連絡相手を選んでください。,"{""上田"":""上田さん"",""遠藤"":""遠藤さん"",""山田"":""山田さん"",""石田"":""石田さん"",""高橋"":""高橋さん"",""木村"":""木村さん""}",上田
gen-noul-09-036,noul,generated,重複を除いた件数,"""朝露棚で読み取った品名は袋、名札、名札、袋でした。同じ品名の繰り返しは一種類として数えます。""",異なる品名だけ数えると5種類以上ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-08-018,score,generated,要件への一致数,"{""注文要件"":{""色"":""赤"",""素材"":""紙""},""提案品"":{""色"":""赤"",""素材"":""布""}}",各属性の完全一致を一点として採点してください。,"[""一致した要件が0項目"",""一致した要件が1項目"",""一致した要件が2項目""]",1
gen-noul-05-017,noul,generated,締切の境界,"""若葉の提出は13時より前だけ受け付け、13時ちょうどは無効です。木村さんの提出記録は19時ちょうどです。""",この提出は時間条件を満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-10-004,score,generated,不足の段階,"{""申請"":""草原"",""必要書類"":[""確認票"",""承認書""],""届いた書類"":[""参考資料"",""確認票""],""余分な書類で代用できる"":false}",未提出の必要書類はいくつの段階ですか。,"[""不足が0種類"",""不足が1種類"",""不足が2種類""]",1
gen-score-12-035,score,generated,目標からの差,"{""案件"":""山道"",""目標数"":12,""実績数"":8,""採点"":""差の絶対値。ただし5以上は段階5""}",目標からのずれの段階を選んでください。,"[""目標との差が0個"",""目標との差が1個"",""目標との差が2個"",""目標との差が3個"",""目標との差が4個"",""目標との差が5個以上""]",4
gen-choice-07-034,choice,generated,複数属性の制約,"""在庫表: シールは黄色・木製・在庫あり、ノートは黒色・木製・在庫あり、名札は白色・木製・在庫あり。""",必要条件は黒色、木製、在庫ありの三つです。全部に合う品はどれですか。,"{""名札"":""名札"",""ノート"":""ノート"",""シール"":""シール""}",ノート
gen-score-07-021,score,generated,証拠の最高到達段階,"{""調査"":""灯台"",""この調査の証拠段階"":{""写真記録"":1,""一次資料"":2,""口頭メモ"":3,""監査記録"":4,""署名済み文書"":5},""得られた証拠"":[""写真記録"",""一次資料"",""口頭メモ""],""集約規則"":""得られた段階の最大。証拠なしは0""}",この調査の証拠段階を選んでください。,"[""証拠なしの段階0"",""表に基づく最高証拠段階1"",""表に基づく最高証拠段階2"",""表に基づく最高証拠段階3"",""表に基づく最高証拠段階4"",""表に基づく最高証拠段階5""]",3
gen-score-02-046,score,generated,記述の満足段階,"{""回答者"":""松本"",""対象"":""星空"",""感想原文"":""特に良くも悪くも感じなかった""}",発言の意味に最も合う満足段階を選んでください。,"[""不満"",""どちらでもない"",""やや満足"",""満足"",""強い満足"",""最高の満足""]",1
gen-choice-15-012,choice,generated,文章内の順序参照,"""灯台会議では、発表者を発表順に「石田、遠藤、山田、松本、渡辺、吉田、青木、佐藤」と紹介しました。同じ人の再登場はありません。""",最初を1番目として、6番目の発表者を選んでください。,"{""渡辺"":""渡辺さん"",""吉田"":""吉田さん"",""遠藤"":""遠藤さん"",""石田"":""石田さん"",""佐藤"":""佐藤さん"",""松本"":""松本さん"",""青木"":""青木さん"",""山田"":""山田さん""}",吉田
gen-choice-02-025,choice,generated,条件と優先例外,"{""規則"":""会員かつ3個以上なら優待。ただし予約品は常に通常"",""会員"":false,""購入数"":6,""予約品"":false}",会計時の区分を一つ決めてください。,"{""優待"":""優待の扱い"",""通常"":""通常の扱い""}",通常
gen-score-15-009,score,generated,軽重のある項目,"""この点検の配点: 署名欠落は2点、添付欠落は1点、余白不備は1点、宛名不備は1点、頁番号欠落は1点、誤字は1点、日付欠落は1点。見つかった不備: 添付欠落、宛名不備、日付欠落。該当項目の点を合計し、7点以上は段階7にまとめます。""",見つかった不備の点数を合計し、上限を適用してください。,"[""不備点の合計が0点"",""不備点の合計が1点"",""不備点の合計が2点"",""不備点の合計が3点"",""不備点の合計が4点"",""不備点の合計が5点"",""不備点の合計が6点"",""不備点の合計が7点以上""]",3
gen-noul-05-027,noul,generated,締切の境界,"{""受付規則"":""15時より前だけ受け付け、15時ちょうどは無効"",""提出者"":""佐藤"",""提出時刻"":21}",時刻だけを基準に、この提出を有効と判定できますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-10-020,noul,generated,条件付き義務,"""規則: 当日申請のときだけ記録票の保存が必須です。それ以外の場合にはこの義務はなく、実施していても構いません。今回の案件は当日申請に非該当で、記録票の保存は未実施です。""",この義務に関して、規則上問題なしと判定できますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-09-028,score,generated,例外による上限,"""検査合格状況: 付属品は不合格、動作は不合格、表示は不合格、寸法は不合格、記録は不合格。合格項目一つにつき1点ですが、要再確認の印があれば上限0点に制限します。今回その印はあります。""",例外条件を反映した評価段階を答えてください。,"[""最終点0点"",""最終点1点"",""最終点2点"",""最終点3点"",""最終点4点"",""最終点5点""]",0
gen-noul-03-037,noul,generated,いずれかの条件,"""草原の受付では当日券・紹介状のうち一つ以上があれば通れます。佐藤さん: 当日券はなし、紹介状はなし。""",記載された条件で受付を通れますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-07-033,choice,generated,複数属性の制約,"""在庫表: クリップは紫色・紙製・在庫あり、用紙は青色・紙製・在庫あり、名札は茶色・紙製・在庫なし、ペンは茶色・紙製・在庫なし、カードは茶色・紙製・在庫あり。""",今注文できる紙製の茶色の商品を答えてください。在庫なしは選べません。,"{""用紙"":""用紙"",""ペン"":""ペン"",""カード"":""カード"",""名札"":""名札"",""クリップ"":""クリップ""}",カード
gen-noul-03-021,noul,generated,いずれかの条件,"{""いずれか一つ以上必要"":[""事前予約票"",""当日券""],""所持状況"":{""事前予約票"":false,""当日券"":false},""対象"":""青木""}",この人は受付基準を満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-06-040,choice,generated,時間枠の包含,"{""空き時間"":[{""部屋"":""黄"",""開始"":11,""終了"":13},{""部屋"":""赤"",""開始"":9,""終了"":10},{""部屋"":""紫"",""開始"":11,""終了"":13},{""部屋"":""緑"",""開始"":9,""終了"":10},{""部屋"":""茶"",""開始"":11,""終了"":12},{""部屋"":""黒"",""開始"":8,""終了"":10},{""部屋"":""白"",""開始"":8,""終了"":11}],""会議開始"":10,""会議終了"":11}",会議の全時間を連続して確保できる部屋を選んでください。開始・終了の一致は許可します。,"{""茶"":""茶室"",""緑"":""緑室"",""黄"":""黄室"",""赤"":""赤室"",""紫"":""紫室"",""黒"":""黒室"",""白"":""白室""}",白
gen-score-03-013,score,generated,順番に進む工程,"""春風の工程順は調査。先頭から順に進め、完了済みはなしです。着手中の工程は完了に含めません。""",工程の完了状況を段階尺度で評価してください。,"[""完了した工程はまだない"",""先頭から1工程が完了（最後に完了したのは調査）""]",0
gen-choice-08-040,choice,generated,改訂と例外の優先,"""通常品の貼付ラベルについて、連絡は古い順に「白」「茶」「青」でした。後の連絡が前の連絡を上書きします。ただし冷蔵品には連絡履歴に関係なく黄ラベルを貼ります。今回の荷物は通常品です。""",今回適用されるラベルを一つ決めてください。,"{""白"":""白ラベル"",""青"":""青ラベル"",""赤"":""赤ラベル"",""茶"":""茶ラベル"",""黒"":""黒ラベル"",""緑"":""緑ラベル"",""紫"":""紫ラベル"",""黄"":""黄ラベル""}",青
gen-choice-02-043,choice,generated,条件と優先例外,"{""規則"":""会員かつ11個以上なら優待。ただし予約品は常に通常"",""会員"":false,""購入数"":9,""予約品"":true}",例外も踏まえて、今回の購入区分はどれですか。,"{""優待"":""優待の扱い"",""通常"":""通常の扱い""}",通常
gen-score-09-007,score,generated,例外による上限,"""検査合格状況: 付属品は不合格、動作は合格、寸法は合格、外観は不合格、記録は合格。合格項目一つにつき1点ですが、要再確認の印があれば上限5点に制限します。今回その印はありません。""",例外条件を反映した評価段階を答えてください。,"[""最終点0点"",""最終点1点"",""最終点2点"",""最終点3点"",""最終点4点"",""最終点5点""]",3
gen-noul-04-023,noul,generated,例外の優先,"""規則: 会員であれば水面を利用できます。ただし未返却品ありなら利用できません。山田さんは会員に非該当、未返却品ありに該当です。""",禁止例外を先に考慮すると、この利用を認められますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-11-037,noul,generated,参照関係の真偽,"{""案件担当"":{""若葉"":""松本"",""春風"":""上田""},""資料関連先"":{""箱"":""若葉"",""カード"":""春風""}}",カードの関連先を担当表で引くと上田さんになりますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-02-031,score,generated,記述の満足段階,"""松本さんは春風の体験について「満足でも不満でもない」と回答しました。追加の発言はありません。""",回答者が表明した満足の程度を分類してください。,"[""やや不満"",""どちらでもない"",""やや満足"",""満足"",""強い満足""]",1
gen-score-08-010,score,generated,要件への一致数,"{""注文要件"":{""包装"":""箱""},""提案品"":{""包装"":""箱""}}",各属性の完全一致を一点として採点してください。,"[""一致した要件が0項目"",""一致した要件が1項目""]",1
gen-noul-01-005,noul,generated,事実と否定質問,"""渡辺さんについての確定記録: 承認を取得しています。""",記録上、渡辺さんは承認を取得していないと言えますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-15-008,noul,generated,出来事の前後関係,"""上田さんの作業日誌は実施順に休憩→荷物受取→引継ぎ→伝票記入→検品→棚への配置→報告→電話連絡です。記載した各作業は一回ずつ実施しました。""",検品は休憩より前に行われましたか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-10-038,noul,generated,条件付き義務,"""規則: 社外向けのときだけ確認票の添付が必須です。それ以外の場合にはこの義務はなく、実施していても構いません。今回の案件は社外向けに該当で、確認票の添付は実施済みです。""",この義務に関して、規則上問題なしと判定できますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-10-023,score,generated,不足の段階,"{""申請"":""水面"",""必要書類"":[""確認票"",""承認書"",""見積書"",""申込書"",""同意書"",""受領票"",""添付図""],""届いた書類"":[""申込書"",""受領票"",""同意書"",""添付図"",""参考資料"",""承認書""],""余分な書類で代用できる"":false}",必要一覧と届いた一覧を照合し、不足の程度を判定してください。,"[""不足が0種類"",""不足が1種類"",""不足が2種類"",""不足が3種類"",""不足が4種類"",""不足が5種類"",""不足が6種類"",""不足が7種類""]",2
gen-choice-01-045,choice,generated,問い合わせ経路,"{""分類表"":{""配送"":[""届け先変更"",""荷物の遅延"",""追跡番号""],""請求"":[""二重請求"",""領収書"",""返金""],""製品"":[""破損"",""初期不良"",""部品交換""]},""本文"":""配送状況を見るための追跡番号を教えてください"",""受付主題"":""追跡番号""}",記録された主題を扱う転送先はどこですか。,"{""配送"":""配送の窓口"",""請求"":""請求の窓口"",""製品"":""製品の窓口""}",配送
gen-noul-15-042,noul,generated,出来事の前後関係,"{""担当者"":""山田"",""実施順"":[""電話連絡"",""荷物受取"",""休憩"",""伝票記入"",""報告""],""各作業の実施回数"":1}",報告は電話連絡より前に行われましたか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-07-045,choice,generated,複数属性の制約,"""在庫表: テープは緑色・金属製・在庫あり、箱は緑色・金属製・在庫なし、クリップは緑色・ガラス製・在庫あり、シールは緑色・金属製・在庫なし、ラベルは茶色・金属製・在庫あり。""",今注文できる金属製の緑色の商品を答えてください。在庫なしは選べません。,"{""シール"":""シール"",""テープ"":""テープ"",""箱"":""箱"",""クリップ"":""クリップ"",""ラベル"":""ラベル""}",テープ
gen-score-08-029,score,generated,要件への一致数,"{""注文要件"":{""形"":""丸"",""素材"":""木"",""配送"":""店頭"",""サイズ"":""小"",""包装"":""箱"",""色"":""青""},""提案品"":{""形"":""丸"",""素材"":""木"",""配送"":""宅配"",""サイズ"":""小"",""包装"":""なし"",""色"":""青""}}",提案品が満たす要件数はいくつの段階ですか。,"[""一致した要件が0項目"",""一致した要件が1項目"",""一致した要件が2項目"",""一致した要件が3項目"",""一致した要件が4項目"",""一致した要件が5項目"",""一致した要件が6項目""]",4
gen-score-14-004,score,generated,参照表の順序尺度,"""今回の検査用の対応表: 赤印は段階0、黒印は段階1、緑印は段階2。草原の確定検査票には緑印が付いています。色に一般的な良し悪しは仮定しません。""",今回の対応表を使って検査票の段階を選んでください。,"[""表による段階0"",""表による段階1"",""表による段階2""]",2
gen-score-03-001,score,generated,順番に進む工程,"""山道の工程順は受付→調査→準備。先頭から順に進め、完了済みは受付、調査です。着手中の工程は完了に含めません。""",この案件は完了ベースでどの段階まで進みましたか。,"[""完了した工程はまだない"",""先頭から1工程が完了（最後に完了したのは受付）"",""先頭から2工程が完了（最後に完了したのは調査）"",""先頭から3工程が完了（最後に完了したのは準備）""]",2
gen-score-14-044,score,generated,参照表の順序尺度,"{""検査対象"":""草原"",""今回の対応表"":{""青"":0,""白"":1,""緑"":2,""紫"":3,""黒"":4,""黄"":5,""茶"":6,""赤"":7},""確定票の印"":""白""}",検査票の印を指定尺度に変換してください。,"[""表による段階0"",""表による段階1"",""表による段階2"",""表による段階3"",""表による段階4"",""表による段階5"",""表による段階6"",""表による段階7""]",1
gen-score-03-019,score,generated,順番に進む工程,"{""案件"":""青空"",""工程順"":[""準備"",""報告"",""審査"",""調査"",""承認"",""実施"",""受付""],""完了済み"":[],""着手中は完了に含めない"":true}",完了済みの到達段階を選んでください。,"[""完了した工程はまだない"",""先頭から1工程が完了（最後に完了したのは準備）"",""先頭から2工程が完了（最後に完了したのは報告）"",""先頭から3工程が完了（最後に完了したのは審査）"",""先頭から4工程が完了（最後に完了したのは調査）"",""先頭から5工程が完了（最後に完了したのは承認）"",""先頭から6工程が完了（最後に完了したのは実施）"",""先頭から7工程が完了（最後に完了したのは受付）""]",0
gen-choice-06-048,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 紫室は8時から10時まで、茶室は8時から10時まで、黒室は10時から12時まで、白室は10時から13時まで、赤室は10時から12時まで、緑室は10時から13時まで、黄室は8時から11時まで、青室は10時から12時まで。会議は9時開始、11時終了です。""",会議時間の一部だけでなく全体を含む空き時間を持つ部屋を答えてください。端の一致は可です。,"{""黄"":""黄室"",""白"":""白室"",""紫"":""紫室"",""赤"":""赤室"",""緑"":""緑室"",""黒"":""黒室"",""青"":""青室"",""茶"":""茶室""}",黄
gen-score-12-027,score,generated,目標からの差,"{""案件"":""夕凪"",""目標数"":15,""実績数"":14,""採点"":""差の絶対値。ただし4以上は段階4""}",目標からのずれの段階を選んでください。,"[""目標との差が0個"",""目標との差が1個"",""目標との差が2個"",""目標との差が3個"",""目標との差が4個以上""]",1
gen-noul-13-002,noul,generated,範囲の開閉境界,"{""下限条件"":""1個以上"",""上限条件"":""5個以下"",""今回の個数"":6,""関係"":""両方を満たすこと""}",指定された範囲条件を満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-09-029,noul,generated,重複を除いた件数,"""若葉棚で読み取った品名は付箋、ケース、ケース、付箋、ファイルでした。同じ品名の繰り返しは一種類として数えます。""",品物の種類は3種類以上ありますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-noul-09-022,noul,generated,重複を除いた件数,"""若葉棚で読み取った品名は名札、名札、名札、名札、名札でした。同じ品名の繰り返しは一種類として数えます。""",品物の種類は2種類以上ありますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-13-011,choice,generated,工程の依存順,"{""案件"":""水面"",""工程順"":[""報告"",""承認"",""見積作成"",""受付""],""完了済み"":[""報告"",""承認"",""見積作成"",""受付""],""規則"":""順に実行し未完了工程を飛ばさない""}",次に行う工程を選んでください。すべて済んでいれば完了を選びます。,"{""見積作成"":""見積作成"",""報告"":""報告"",""完了"":""全工程が完了"",""承認"":""承認"",""受付"":""受付""}",完了
gen-score-11-020,score,generated,時刻順の評価更新,"""朝露の評価更新履歴: 8時に段階3、17時に段階4、21時に段階3、13時に段階4。評価は最新時刻の値だけを採用します。""",最後に更新された有効な段階はいくつですか。,"[""評価段階0"",""評価段階1"",""評価段階2"",""評価段階3"",""評価段階4""]",3
gen-noul-11-004,noul,generated,参照関係の真偽,"""担当表: 春風は松本、星空は山田、水面は石田、朝露は中村、若葉は高橋。資料の関連先: 封筒は若葉、名札は星空、冊子は水面、ペンは春風、カードは朝露。""",高橋さんは冊子が属する案件の担当者と言えますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-12-023,choice,generated,条件付き不足書類,"""書類確認の優先順は承認書→委任状→本人確認票→申込書→受領票→見積書。申込書だけは代理申請の場合に限って必要で、それ以外は常に必要です。今回は代理申請。提出済みは受領票、委任状です。""",必要な不足書類を先頭から一つだけ案内します。どれですか。必要書類に不足がなければ追加不要です。,"{""申込書"":""申込書"",""本人確認票"":""本人確認票"",""受領票"":""受領票"",""見積書"":""見積書"",""委任状"":""委任状"",""承認書"":""承認書"",""追加不要"":""必要書類はすべて提出済み""}",承認書
gen-score-09-010,score,generated,例外による上限,"{""検査合格"":{""包装"":true},""要再確認の印あり"":true,""採点規則"":""合格数が点数。ただし印があれば上限0点""}",例外条件を反映した評価段階を答えてください。,"[""最終点0点"",""最終点1点""]",0
gen-score-14-005,score,generated,参照表の順序尺度,"""今回の検査用の対応表: 赤印は段階0、青印は段階1、茶印は段階2、黒印は段階3。青空の確定検査票には赤印が付いています。色に一般的な良し悪しは仮定しません。""",今回の対応表を使って検査票の段階を選んでください。,"[""表による段階0"",""表による段階1"",""表による段階2"",""表による段階3""]",0
gen-choice-05-034,choice,generated,否定条件で選択,"""検品記録: 付箋は封ありで濡れていない、ラベルは封なしで濡れている。""",対象は『封がある』『濡れていない』の両方を満たす品です。どれですか。,"{""ラベル"":""ラベル"",""付箋"":""付箋""}",付箋
gen-noul-04-030,noul,generated,例外の優先,"{""許可条件"":""招待あり"",""優先禁止条件"":""登録凍結中"",""対象"":""大野"",""許可条件に該当"":true,""禁止条件に該当"":false}",この人は現在、利用可能ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-07-019,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 第三者確認は段階1、監査記録は段階2、担当者報告は段階3。山道で得られた証拠は第三者確認。複数ある場合は最大の段階を使い、なければ0です。""",記録済みの証拠から得られる最高段階はどれですか。,"[""証拠なしの段階0"",""表に基づく最高証拠段階1"",""表に基づく最高証拠段階2"",""表に基づく最高証拠段階3""]",1
gen-score-06-030,score,generated,約束時刻からの遅れ,"""草原便は9時到着の約束でした。実際の到着は同じ日の17時です。早着した場合の遅れは0時間とします。""",到着の遅れを段階基準で評価してください。,"[""遅れが1時間未満"",""遅れが1時間以上、2時間未満"",""遅れが2時間以上、3時間未満"",""遅れが3時間以上、4時間未満"",""遅れが4時間以上、5時間未満"",""遅れが5時間以上、6時間未満"",""遅れが6時間以上、7時間未満"",""遅れが7時間以上""]",7
gen-score-10-045,score,generated,不足の段階,"""青空申請で必要なものは承認書。届いたものは承認書です。必要一覧にない書類は不足を埋めません。""",必要書類の不足数に対応する段階を選んでください。,"[""不足が0種類"",""不足が1種類""]",0
gen-choice-15-010,choice,generated,文章内の順序参照,"""青空会議では、発表者を発表順に「佐藤、石田、松本、遠藤、青木」と紹介しました。同じ人の再登場はありません。""",紹介された順番で2人目に発表する人は誰ですか。,"{""石田"":""石田さん"",""佐藤"":""佐藤さん"",""松本"":""松本さん"",""青木"":""青木さん"",""遠藤"":""遠藤さん""}",石田
gen-noul-04-016,noul,generated,例外の優先,"""規則: 予約済みであれば星空を利用できます。ただし登録凍結中なら利用できません。加藤さんは予約済みに該当、登録凍結中に非該当です。""",禁止例外を先に考慮すると、この利用を認められますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-score-06-042,score,generated,約束時刻からの遅れ,"{""便"":""木漏れ日"",""約束時刻"":7,""実際の到着時刻"":12,""同日"":true,""早着時の遅れ"":0}",到着の遅れを段階基準で評価してください。,"[""遅れが1時間未満"",""遅れが1時間以上、2時間未満"",""遅れが2時間以上、3時間未満"",""遅れが3時間以上、4時間未満"",""遅れが4時間以上、5時間未満"",""遅れが5時間以上""]",5
gen-score-09-030,score,generated,例外による上限,"{""検査合格"":{""付属品"":true,""動作"":false,""寸法"":true,""表示"":false,""外観"":true,""包装"":false,""記録"":true},""要再確認の印あり"":true,""採点規則"":""合格数が点数。ただし印があれば上限4点""}",例外条件を反映した評価段階を答えてください。,"[""最終点0点"",""最終点1点"",""最終点2点"",""最終点3点"",""最終点4点"",""最終点5点"",""最終点6点"",""最終点7点""]",4
gen-noul-03-028,noul,generated,いずれかの条件,"""木漏れ日の受付では紹介状・事前予約票・当日券・会員証のうち一つ以上があれば通れます。上田さん: 紹介状はあり、事前予約票はあり、当日券はあり、会員証はあり。""",記載された条件で受付を通れますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-noul-15-015,noul,generated,出来事の前後関係,"{""担当者"":""青木"",""実施順"":[""伝票記入"",""電話連絡"",""荷物受取"",""休憩"",""棚への配置"",""報告""],""各作業の実施回数"":1}",日誌では荷物受取の方が休憩より先ですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-noul-08-001,noul,generated,集合と否定所属,"""星空の参加者名簿は山田、上田です。この名簿は完全で、記載のない人は参加者ではありません。""",『佐藤さんは参加者である』という記述は正しいですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-noul-05-015,noul,generated,締切の境界,"""朝露の提出は12時より前だけ受け付け、12時ちょうどは無効です。上田さんの提出記録は17時ちょうどです。""",この提出は時間条件を満たしていますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-13-001,score,generated,取消しを反映した件数,"{""催し"":""春風"",""申込み"":[{""氏名"":""加藤"",""受付済み"":false,""取消済み"":false},{""氏名"":""上田"",""受付済み"":false,""取消済み"":false},{""氏名"":""大野"",""受付済み"":false,""取消済み"":false},{""氏名"":""石田"",""受付済み"":true,""取消済み"":true},{""氏名"":""佐藤"",""受付済み"":true,""取消済み"":true},{""氏名"":""青木"",""受付済み"":true,""取消済み"":true},{""氏名"":""高橋"",""受付済み"":true,""取消済み"":true},{""氏名"":""吉田"",""受付済み"":false,""取消済み"":false}],""まとめ方"":""6件以上は段階6""}",取消し後に残る有効申込み数を段階として選んでください。,"[""有効申込みが0件"",""有効申込みが1件"",""有効申込みが2件"",""有効申込みが3件"",""有効申込みが4件"",""有効申込みが5件"",""有効申込みが6件以上""]",0
gen-noul-08-027,noul,generated,集合と否定所属,"""青空の参加者名簿は青木、上田、高橋、大野、中村です。この名簿は完全で、記載のない人は参加者ではありません。""",『石田さんは参加者である』という記述は正しいですか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-score-12-010,score,generated,目標からの差,"""草原の目標数は13個、実績は12個です。多すぎても少なすぎても、目標から何個離れたかで評価します。差が1個以上なら最終段階1にまとめます。""",目標からのずれの段階を選んでください。,"[""目標との差が0個"",""目標との差が1個以上""]",1
gen-choice-06-001,choice,generated,時間枠の包含,"{""空き時間"":[{""部屋"":""白"",""開始"":7,""終了"":14},{""部屋"":""黄"",""開始"":7,""終了"":11},{""部屋"":""紫"",""開始"":10,""終了"":13}],""会議開始"":9,""会議終了"":12}",会議の全時間を連続して確保できる部屋を選んでください。開始・終了の一致は許可します。,"{""紫"":""紫室"",""黄"":""黄室"",""白"":""白室""}",白
gen-noul-08-002,noul,generated,集合と否定所属,"""朝露の参加者名簿は石田、高橋、加藤、木村です。この名簿は完全で、記載のない人は参加者ではありません。""",石田さんは参加者であると言えますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",true
gen-choice-12-034,choice,generated,条件付き不足書類,"{""確認優先順"":[""申込書"",""委任状"",""本人確認票"",""見積書"",""受領票"",""同意書""],""代理申請だけに必要"":""本人確認票"",""代理申請"":false,""提出済み"":[""受領票"",""委任状"",""見積書""]}",申請区分に応じて必要書類を確認し、最優先で追加提出を求めるものを答えてください。なければ追加不要です。,"{""申込書"":""申込書"",""追加不要"":""必要書類はすべて提出済み"",""見積書"":""見積書"",""同意書"":""同意書"",""委任状"":""委任状"",""本人確認票"":""本人確認票"",""受領票"":""受領票""}",申込書
gen-noul-07-040,noul,generated,識別文字列の完全一致,"""商品ラベルの管理コードは「MN8-C」、注文票の管理コードは「MN8_C」です。照合では大文字と小文字、記号の違いも区別します。""",二つの管理コードは完全一致していますか。,"{""false"":""いいえ。質問の命題は成立しない。"",""true"":""はい。質問の命題が成立する。""}",false
gen-choice-09-035,choice,generated,利用可能集合の差,"{""利用可能品"":[""箱"",""クリップ""],""予約済み品"":[""クリップ""]}",予約済みを利用可能一覧から除いたとき、残る品を答えてください。,"{""シール"":""シール"",""クリップ"":""クリップ"",""箱"":""箱""}",箱
gen-score-15-031,score,generated,軽重のある項目,"""この点検の配点: 添付欠落は2点、誤字は1点。見つかった不備: 添付欠落、誤字。該当項目の点を合計し、1点以上は段階1にまとめます。""",配点の違いを反映した最終段階を選んでください。,"[""不備点の合計が0点"",""不備点の合計が1点以上""]",1
gen-choice-06-015,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 白室は15時から16時まで、青室は14時から17時まで。会議は14時開始、15時終了です。""",会議時間の一部だけでなく全体を含む空き時間を持つ部屋を答えてください。端の一致は可です。,"{""青"":""青室"",""白"":""白室""}",青
